"spkid","name","neo"
20399307,,Y
20399308,,Y
20399325,,Y
20399433,,Y
20399446,,Y
20399457,,Y
20399611,,Y
20399774,,Y
20401856,,Y
20401857,,Y
20401885,,Y
20401925,,Y
20401954,,Y
20401998,,Y
20402267,,Y
20403039,,Y
20403247,,Y
20403775,,Y
20404108,,Y
20405189,,Y
20405212,,Y
20405427,,Y
20405562,,Y
20405762,,Y
20406213,,Y
20406952,,Y
20407324,,Y
20407338,,Y
20407653,,Y
20407656,,Y
20408751,,Y
20408752,,Y
20408792,,Y
20408869,,Y
20408980,,Y
20408982,,Y
20409204,,Y
20409256,,Y
20409266,,Y
20409342,,Y
20409836,,Y
20409934,,Y
20410088,,Y
20410195,,Y
20410622,,Y
20410627,,Y
20410649,,Y
20410650,,Y
20410777,,Y
20410778,,Y
20410832,,Y
20411165,,Y
20411201,,Y
20411280,,Y
20411611,,Y
20411655,,Y
20412976,,Y
20412977,,Y
20412983,,Y
20412995,,Y
20413002,,Y
20413021,,Y
20413038,,Y
20413091,,Y
20413123,,Y
20413192,,Y
20413216,,Y
20413260,,Y
20413421,,Y
20413563,,Y
20413577,,Y
20413820,,Y
20413989,,Y
20414286,,Y
20414287,,Y
20414429,,Y
20414532,,Y
20414586,,Y
20414746,,Y
20414772,,Y
20414800,,Y
20414903,,Y
20414960,,Y
20414990,,Y
20415027,,Y
20415029,,Y
20415267,,Y
20415710,,Y
20415711,,Y
20415713,,Y
20415715,,Y
20415745,,Y
20415746,,Y
20415949,,Y
20415986,,Y
20415987,,Y
20416002,,Y
20416032,,Y
20416071,,Y
20416151,,Y
20416186,,Y
20416195,,Y
20416217,,Y
20416224,,Y
20416231,,Y
20416283,,Y
20416567,,Y
20416584,,Y
20416591,,Y
20416675,,Y
20416680,,Y
20416694,,Y
20416801,,Y
20416804,,Y
20416851,,Y
20417167,,Y
20417201,,Y
20417210,,Y
20417211,,Y
20417217,,Y
20417264,,Y
20417419,,Y
20417581,,Y
20417612,,Y
20417634,,Y
20417655,,Y
20417816,,Y
20417871,,Y
20417874,,Y
20417949,,Y
20418094,,Y
20418135,,Y
20418198,,Y
20418233,,Y
20418265,,Y
20418416,,Y
20418797,,Y
20418846,,Y
20418849,,Y
20418896,,Y
20418900,,Y
20418929,,Y
20419022,,Y
20419464,,Y
20419472,,Y
20419624,,Y
20419829,,Y
20419880,,Y
20419922,,Y
20420048,,Y
20420187,,Y
20420210,,Y
20420262,,Y
20420286,,Y
20420302,,Y
20420591,,Y
20420738,,Y
20422637,,Y
20422638,,Y
20422659,,Y
20422686,,Y
20422699,,Y
20422787,,Y
20422977,,Y
20423022,,Y
20423100,,Y
20423210,,Y
20423321,,Y
20423709,,Y
20423747,,Y
20424089,,Y
20424392,,Y
20424482,,Y
20424532,,Y
20424965,,Y
20424969,,Y
20425047,,Y
20425250,,Y
20425450,,Y
20425713,,Y
20425755,,Y
20426071,,Y
20426082,,Y
20427499,,Y
20427621,,Y
20427643,,Y
20427684,,Y
20427778,,Y
20428086,,Y
20428209,,Y
20428223,,Y
20428681,,Y
20428694,Saule,Y
20429073,,Y
20429094,,Y
20429382,,Y
20429389,,Y
20429584,,Y
20429733,,Y
20429736,,Y
20429746,,Y
20430439,,Y
20430440,,Y
20430544,,Y
20430552,,Y
20430802,,Y
20430804,,Y
20431107,,Y
20431394,,Y
20431698,,Y
20431760,,Y
20431775,,Y
20431776,,Y
20432226,,Y
20432509,,Y
20432655,,Y
20433303,,Y
20433939,,Y
20433953,,Y
20433960,,Y
20433992,,Y
20434007,,Y
20434051,,Y
20434053,,Y
20434096,,Y
20434154,,Y
20434188,,Y
20434196,,Y
20434313,,Y
20434326,,Y
20434344,,Y
20434500,,Y
20434632,,Y
20434633,,Y
20434677,,Y
20434734,,Y
20434740,,Y
20434751,,Y
20434786,,Y
20435058,,Y
20435138,,Y
20435159,,Y
20435302,,Y
20435404,,Y
20435441,,Y
20435548,,Y
20435730,,Y
20436030,,Y
20436035,,Y
20436037,,Y
20436094,,Y
20436116,,Y
20436324,,Y
20436325,,Y
20436329,,Y
20436568,,Y
20436654,,Y
20436671,,Y
20436724,,Y
20436761,,Y
20436763,,Y
20436764,,Y
20436771,,Y
20436774,,Y
20436775,,Y
20437316,,Y
20437841,,Y
20437844,,Y
20437846,,Y
20437879,,Y
20437905,,Y
20437908,,Y
20437965,,Y
20437994,,Y
20438017,,Y
20438105,,Y
20438107,,Y
20438116,,Y
20438317,,Y
20438429,,Y
20438430,,Y
20438452,,Y
20438661,,Y
20438897,,Y
20438902,,Y
20438908,,Y
20438955,,Y
20438990,,Y
20439313,,Y
20439437,,Y
20439854,,Y
20439877,,Y
20439889,,Y
20439898,,Y
20439908,,Y
20440012,,Y
20440212,,Y
20441058,,Y
20441103,,Y
20441304,,Y
20441641,,Y
20441823,,Y
20441825,,Y
20441952,,Y
20441987,,Y
20442037,,Y
20442177,,Y
20442243,,Y
20442523,,Y
20442559,,Y
20442605,,Y
20442609,,Y
20442742,,Y
20443103,,Y
20443104,,Y
20443806,,Y
20443837,,Y
20443880,,Y
20443923,,Y
20443972,,Y
20444004,,Y
20444185,,Y
20444193,,Y
20444584,,Y
20444627,,Y
20444628,,Y
20444935,,Y
20445025,,Y
20445267,,Y
20445305,,Y
20445775,,Y
20445830,,Y
20445974,,Y
20446789,,Y
20446791,,Y
20446804,,Y
20446826,,Y
20446833,,Y
20446862,,Y
20446924,,Y
20446935,,Y
20446938,,Y
20446955,,Y
20446963,,Y
20447221,,Y
20447655,,Y
20447755,,Y
20447795,,Y
20447903,,Y
20447977,,Y
20448003,,Y
20448628,,Y
20448721,,Y
20448724,,Y
20448818,,Y
20448972,,Y
20449074,,Y
20449089,,Y
20449107,,Y
20450142,,Y
20450143,,Y
20450159,,Y
20450160,,Y
20450185,,Y
20450203,,Y
20450237,,Y
20450238,,Y
20450259,,Y
20450263,,Y
20450270,,Y
20450293,,Y
20450300,,Y
20450648,,Y
20450649,,Y
20450779,,Y
20450894,,Y
20451003,,Y
20451124,,Y
20451157,,Y
20451217,,Y
20451297,,Y
20451370,,Y
20451397,,Y
20452302,,Y
20452307,Manawydan,Y
20452313,,Y
20452314,,Y
20452334,,Y
20452376,,Y
20452389,,Y
20452397,,Y
20452421,,Y
20452474,,Y
20452561,,Y
20452639,,Y
20452807,,Y
20453100,,Y
20453309,,Y
20453563,,Y
20453687,,Y
20453707,,Y
20453729,,Y
20453778,,Y
20454078,,Y
20454094,,Y
20454100,,Y
20454101,,Y
20454177,,Y
20454266,,Y
20455146,,Y
20455148,,Y
20455157,,Y
20455176,,Y
20455184,,Y
20455185,,Y
20455192,,Y
20455193,,Y
20455199,,Y
20455213,,Y
20455299,,Y
20455322,,Y
20455407,,Y
20455415,,Y
20455426,,Y
20455432,,Y
20455550,,Y
20455554,,Y
20455588,,Y
20455591,,Y
20455594,,Y
20455659,,Y
20455687,,Y
20455736,,Y
20455795,,Y
20455956,,Y
20456051,,Y
20456301,,Y
20456536,,Y
20456537,,Y
20456618,,Y
20456651,,Y
20456863,,Y
20456898,,Y
20456938,,Y
20456946,,Y
20456973,,Y
20457059,,Y
20457212,,Y
20457260,,Y
20457647,,Y
20457662,,Y
20457663,,Y
20457768,,Y
20457912,,Y
20458062,,Y
20458116,,Y
20458122,,Y
20458135,,Y
20458198,,Y
20458368,,Y
20458375,,Y
20458418,,Y
20458436,,Y
20458452,,Y
20458723,,Y
20458732,,Y
20458745,,Y
20458964,,Y
20459046,,Y
20459119,,Y
20459200,,Y
20459386,,Y
20459451,,Y
20459458,,Y
20459462,,Y
20459683,,Y
20459872,,Y
20461353,,Y
20461365,,Y
20461397,,Y
20461501,,Y
20461852,,Y
20461912,,Y
20462041,,Y
20462238,,Y
20462329,,Y
20462550,,Y
20462559,,Y
20462736,,Y
20462775,,Y
20462959,,Y
20463216,,Y
20463257,,Y
20463282,,Y
20463360,,Y
20463380,,Y
20463387,,Y
20463664,,Y
20464639,,Y
20464797,,Y
20464798,,Y
20464885,,Y
20465098,,Y
20465166,,Y
20465402,,Y
20465616,,Y
20465617,,Y
20465633,,Y
20465749,,Y
20465824,,Y
20465826,,Y
20465853,,Y
20465892,,Y
20466053,,Y
20466130,,Y
20466191,,Y
20466507,,Y
20466508,,Y
20467309,,Y
20467317,,Y
20467335,,Y
20467336,,Y
20467347,,Y
20467351,,Y
20467352,,Y
20467372,,Y
20467460,,Y
20467475,,Y
20467527,,Y
20467609,,Y
20467835,,Y
20467917,,Y
20467963,,Y
20468004,,Y
20468005,,Y
20468117,,Y
20468446,,Y
20468448,,Y
20468452,,Y
20468462,,Y
20468468,,Y
20468481,,Y
20468540,,Y
20468541,,Y
20468583,,Y
20468681,,Y
20468684,,Y
20468727,,Y
20468730,,Y
20468738,,Y
20468741,,Y
20468813,,Y
20468837,,Y
20468909,,Y
20468910,,Y
20469219,Kamo`oalewa,Y
20469356,,Y
20469373,,Y
20469445,,Y
20469494,,Y
20469513,,Y
20469634,,Y
20469722,,Y
20469727,,Y
20469737,,Y
20469896,,Y
20469929,,Y
20470004,,Y
20470310,,Y
20470510,,Y
20470585,,Y
20470594,,Y
20470678,,Y
20470864,,Y
20470909,,Y
20470951,,Y
20470975,,Y
20471034,,Y
20471083,,Y
20471108,,Y
20471240,,Y
20471241,,Y
20471323,,Y
20471487,,Y
20471926,Jormungandr,Y
20471956,,Y
20471984,,Y
20472263,,Y
20474158,,Y
20474163,,Y
20474179,,Y
20474223,,Y
20474231,,Y
20474238,,Y
20474425,,Y
20474451,,Y
20474474,,Y
20474532,,Y
20474549,,Y
20474554,,Y
20474574,,Y
20474585,,Y
20474611,,Y
20474613,,Y
20474674,,Y
20474706,,Y
20475016,,Y
20475354,,Y
20475462,,Y
20475534,,Y
20475665,,Y
20475950,,Y
20475967,,Y
20476093,,Y
20476187,,Y
20476438,,Y
20476601,,Y
20476904,,Y
20477051,,Y
20477162,,Y
20477248,,Y
20477327,,Y
20477465,,Y
20477490,,Y
20477491,,Y
20477492,,Y
20477519,,Y
20477524,,Y
20477588,,Y
20477719,,Y
20477762,,Y
20477885,,Y
20478574,,Y
20478784,,Y
20479325,,Y
20479345,,Y
20480004,,Y
20480808,,Y
20480817,,Y
20480820,,Y
20480822,,Y
20480823,,Y
20480824,,Y
20480854,,Y
20480856,,Y
20480858,,Y
20480883,,Y
20480885,,Y
20480922,,Y
20480927,,Y
20480934,,Y
20480936,,Y
20480984,,Y
20481025,,Y
20481027,,Y
20481032,,Y
20481052,,Y
20481127,,Y
20481327,,Y
20481381,,Y
20481394,,Y
20481442,,Y
20481457,,Y
20481482,,Y
20481532,,Y
20481542,,Y
20481543,,Y
20481775,,Y
20481790,,Y
20481817,,Y
20481904,,Y
20481918,,Y
20481965,,Y
20481984,Cernunnos,Y
20481985,,Y
20481989,,Y
20482049,,Y
20482054,,Y
20482055,,Y
20482111,,Y
20482228,,Y
20482234,,Y
20482244,,Y
20482250,,Y
20482344,,Y
20482391,,Y
20482467,,Y
20482488,,Y
20482505,,Y
20482533,,Y
20482562,,Y
20482566,,Y
20482650,,Y
20482718,,Y
20482766,,Y
20482796,,Y
20482798,,Y
20483408,,Y
20483422,,Y
20483423,,Y
20483432,,Y
20483453,,Y
20483459,,Y
20483468,,Y
20483471,,Y
20483472,,Y
20483504,,Y
20483506,,Y
20483508,,Y
20483509,,Y
20483531,,Y
20483547,,Y
20483560,,Y
20483563,,Y
20483566,,Y
20483656,,Y
20483662,,Y
20483856,,Y
20483878,,Y
20483989,,Y
20484199,,Y
20484402,,Y
20484403,,Y
20484462,,Y
20484506,,Y
20484517,,Y
20484725,,Y
20484757,,Y
20484795,,Y
20484850,,Y
20484976,,Y
20485051,,Y
20485110,,Y
20485652,,Y
20485823,,Y
20485882,,Y
20486001,,Y
20486607,,Y
20486692,,Y
20486739,,Y
20487577,,Y
20487580,,Y
20487583,,Y
20488450,,Y
20488453,,Y
20488461,,Y
20488465,,Y
20488474,,Y
20488486,,Y
20488490,,Y
20488494,,Y
20488509,,Y
20488515,,Y
20488579,,Y
20488580,,Y
20488615,,Y
20488636,,Y
20488640,,Y
20488645,,Y
20488693,,Y
20488698,,Y
20488789,,Y
20488803,,Y
20489203,,Y
20489235,,Y
20489337,,Y
20489453,,Y
20489486,,Y
20489885,,Y
20489900,,Y
20490354,,Y
20490581,,Y
20490636,,Y
20490684,,Y
20490791,,Y
20491007,,Y
20491424,,Y
20491565,,Y
20491567,,Y
20491842,,Y
20492143,,Y
20492478,,Y
20494658,,Y
20494689,,Y
20494690,,Y
20494696,,Y
20494697,,Y
20494706,,Y
20494710,,Y
20494713,,Y
20494880,,Y
20494975,,Y
20494999,,Y
20495021,,Y
20495102,,Y
20495168,,Y
20495187,,Y
20495222,,Y
20495278,,Y
20495316,,Y
20495323,,Y
20495331,,Y
20495417,,Y
20495511,,Y
20495615,,Y
20495829,,Y
20495833,,Y
20495848,,Y
20495857,,Y
20495858,,Y
20495891,,Y
20495930,,Y
20495959,,Y
20495960,,Y
20496001,,Y
20496005,,Y
20496013,,Y
20496018,,Y
20496124,,Y
20496174,,Y
20496230,,Y
20496326,,Y
20496327,,Y
20496816,,Y
20496817,,Y
20496818,,Y
20496837,,Y
20496860,,Y
20496861,,Y
20496869,,Y
20496901,,Y
20496962,,Y
20496981,,Y
20497025,,Y
20497094,,Y
20497096,,Y
20497113,,Y
20497117,,Y
20497135,,Y
20497174,,Y
20497176,,Y
20497230,,Y
20497232,,Y
20497236,,Y
20497245,,Y
20497626,,Y
20498066,,Y
20498068,,Y
20498125,,Y
20498143,,Y
20498441,,Y
20498548,,Y
20498550,,Y
20498918,,Y
20499307,,Y
20499490,,Y
20499496,,Y
20499582,,Y
20499672,,Y
20499986,,Y
20499998,,Y
20500080,,Y
20500094,,Y
20500136,,Y
20500749,,Y
20500922,,Y
20501243,,Y
20501567,,Y
20501647,,Y
20501878,,Y
20501934,,Y
20503274,,Y
20503277,,Y
20503293,,Y
20503861,,Y
20503865,,Y
20503871,,Y
20503880,,Y
20503892,,Y
20503911,,Y
20503941,,Y
20503960,,Y
20503966,,Y
20504025,,Y
20504033,,Y
20504034,,Y
20504074,,Y
20504181,,Y
20504256,,Y
20504392,,Y
20504505,,Y
20504680,,Y
20504711,,Y
20504800,,Y
20504827,,Y
20504887,,Y
20504928,,Y
20504994,,Y
20505019,,Y
20505093,,Y
20505169,,Y
20505178,,Y
20505657,,Y
20505667,,Y
20506074,Svarog,Y
20506425,,Y
20506437,,Y
20506459,,Y
20506491,,Y
20506590,,Y
20506732,,Y
20506779,,Y
20506859,,Y
20506951,,Y
20507355,,Y
20507366,,Y
20507422,,Y
20507716,,Y
20507847,,Y
20508767,,Y
20508772,,Y
20508774,,Y
20508786,,Y
20508796,,Y
20508861,,Y
20508871,,Y
20508905,,Y
20508908,,Y
20508912,,Y
20508918,,Y
20508967,,Y
20508997,,Y
20509073,,Y
20509102,,Y
20509191,,Y
20509192,,Y
20509352,,Y
20509353,,Y
20509456,,Y
20509505,,Y
20509520,,Y
20509523,,Y
20509569,,Y
20509821,,Y
20509935,,Y
20510055,,Y
20510073,,Y
20510160,,Y
20510190,,Y
20510238,,Y
20510262,,Y
20510529,,Y
20511002,,Y
20511008,,Y
20511064,,Y
20511137,,Y
20511243,,Y
20511520,,Y
20511523,,Y
20511600,,Y
20511684,,Y
20511777,,Y
20511808,,Y
20512234,,Y
20512242,,Y
20512244,,Y
20512245,,Y
20513125,,Y
20513126,,Y
20513138,,Y
20513163,,Y
20513165,,Y
20513170,,Y
20513171,,Y
20513181,,Y
20513182,,Y
20513312,,Y
20513358,,Y
20513472,,Y
20513489,,Y
20513497,,Y
20513529,,Y
20513550,,Y
20513572,,Y
20513711,,Y
20513776,,Y
20513916,,Y
20514041,,Y
20514150,,Y
20514568,,Y
20514571,,Y
20514596,,Y
20514597,,Y
20514652,,Y
20514846,,Y
20514914,,Y
20515010,,Y
20515049,,Y
20515082,,Y
20515335,,Y
20515446,,Y
20515639,,Y
20515742,,Y
20515767,,Y
20516154,,Y
20516155,,Y
20516396,,Y
20516398,,Y
20516420,,Y
20516423,,Y
20516428,,Y
20516435,,Y
20516454,,Y
20516457,,Y
20516641,,Y
20516734,,Y
20516803,,Y
20516868,,Y
20516976,,Y
20516984,,Y
20516986,,Y
20517046,,Y
20517103,,Y
20517681,,Y
20517829,,Y
20518424,,Y
20518426,,Y
20518440,,Y
20518463,,Y
20518469,,Y
20518507,,Y
20518635,,Y
20518638,,Y
20518640,,Y
20518646,,Y
20518678,,Y
20518735,,Y
20518737,,Y
20518771,,Y
20518810,,Y
20518847,,Y
20519307,,Y
20519354,,Y
20519504,,Y
20519824,,Y
20520585,Saci,Y
20520808,,Y
20520862,,Y
20522684,,Y
20523585,,Y
20523586,,Y
20523587,,Y
20523589,,Y
20523590,,Y
20523592,,Y
20523593,,Y
20523594,,Y
20523595,,Y
20523596,,Y
20523598,,Y
20523599,,Y
20523600,,Y
20523602,,Y
20523603,,Y
20523604,,Y
20523605,,Y
20523606,,Y
20523607,,Y
20523608,,Y
20523609,,Y
20523610,,Y
20523611,,Y
20523612,,Y
20523613,,Y
20523614,,Y
20523616,,Y
20523619,,Y
20523621,,Y
20523623,,Y
20523625,,Y
20523626,,Y
20523628,,Y
20523630,,Y
20523631,,Y
20523632,,Y
20523633,,Y
20523636,,Y
20523637,,Y
20523638,,Y
20523641,,Y
20523648,,Y
20523650,,Y
20523651,,Y
20523654,,Y
20523656,,Y
20523657,,Y
20523660,,Y
20523661,,Y
20523662,,Y
20523663,,Y
20523664,,Y
20523665,,Y
20523666,,Y
20523667,,Y
20523668,,Y
20523669,,Y
20523670,,Y
20523679,,Y
20523685,,Y
20523694,,Y
20523707,,Y
20523728,,Y
20523732,,Y
20523737,,Y
20523747,,Y
20523775,,Y
20523779,,Y
20523781,,Y
20523786,,Y
20523788,,Y
20523792,,Y
20523795,,Y
20523796,,Y
20523799,,Y
20523801,,Y
20523802,,Y
20523803,,Y
20523804,,Y
20523805,,Y
20523806,,Y
20523807,,Y
20523808,,Y
20523809,,Y
20523810,,Y
20523811,,Y
20523812,,Y
20523813,,Y
20523814,,Y
20523815,,Y
20523816,,Y
20523817,,Y
20523818,,Y
20523819,,Y
20523820,,Y
20523821,,Y
20523822,,Y
20523823,,Y
20523824,,Y
20523826,,Y
20523828,,Y
20523915,,Y
20523934,,Y
20523941,,Y
20523945,,Y
20523950,,Y
20523966,,Y
20523967,,Y
20523971,,Y
20523972,,Y
20524150,,Y
20524196,,Y
20524268,,Y
20524391,,Y
20524392,,Y
20524459,,Y
20524471,,Y
20524474,,Y
20524475,,Y
20524498,,Y
20524516,,Y
20524522,Zoozve,Y
20524530,,Y
20524536,,Y
20524594,,Y
20524597,,Y
20524599,,Y
20524603,,Y
20524974,,Y
20525229,,Y
20525231,,Y
20525234,,Y
20525268,,Y
20525319,,Y
20525356,,Y
20525364,,Y
20525477,,Y
20525484,,Y
20525498,,Y
20525552,,Y
20526238,,Y
20526449,,Y
20526587,,Y
20526670,,Y
20526742,,Y
20526798,,Y
20526825,,Y
20526826,,Y
20526878,,Y
20526898,,Y
20527115,,Y
20527671,,Y
20527715,,Y
20527841,,Y
20527959,,Y
20527977,,Y
20528159,,Y
20528284,,Y
20528507,,Y
20528609,,Y
20528650,,Y
20528756,,Y
20528804,,Y
20528807,,Y
20528857,,Y
20528859,,Y
20529032,,Y
20529366,,Y
20529450,,Y
20529668,,Y
20529670,,Y
20529718,,Y
20529720,,Y
20529752,,Y
20529753,,Y
20529819,,Y
20529920,,Y
20529951,,Y
20530085,,Y
20530151,,Y
20530520,,Y
20530531,,Y
20530743,,Y
20530871,,Y
20530938,,Y
20530940,,Y
20530974,,Y
20531060,,Y
20531277,,Y
20531898,,Y
20531899,,Y
20531914,,Y
20531944,,Y
20532058,,Y
20532874,,Y
20533011,,Y
20533372,,Y
20533541,,Y
20533638,,Y
20533671,,Y
20533722,,Y
20533990,,Y
20534676,,Y
20535148,,Y
20535221,,Y
20535844,,Y
20536531,,Y
20537098,,Y
20537342,,Y
20537395,,Y
20537467,,Y
20537686,,Y
20537829,,Y
20538085,,Y
20538212,,Y
20538644,,Y
20538648,,Y
20538979,,Y
20539063,,Y
20539694,,Y
20539856,,Y
20539940,,Y
20543319,,Y
20545274,,Y
20549328,,Y
20549459,,Y
20549948,,Y
20550271,,Y
20551685,,Y
20554126,,Y
20555122,,Y
20558307,,Y
20560563,,Y
20564883,,Y
20564934,,Y
20566540,,Y
20567077,,Y
20567092,,Y
20572822,,Y
20574660,,Y
20576330,,Y
20576763,,Y
20577723,,Y
20580109,,Y
20584604,,Y
20584693,,Y
20585185,,Y
20585310,,Y
20585428,,Y
20585734,,Y
20591179,,Y
20592968,,Y
20594769,,Y
20594913,'Aylo'chaxnim,Y
20594936,,Y
20594938,,Y
20595116,,Y
20597171,,Y
20598001,,Y
20601696,,Y
20601798,,Y
20604197,,Y
20605070,,Y
20605489,,Y
20605911,Cecily,Y
20606367,,Y
20606438,,Y
20606441,,Y
20606605,,Y
20606702,,Y
20606900,,Y
20606908,,Y
20606939,,Y
20608017,,Y
20612012,,Y
20612013,,Y
20612027,,Y
20612050,,Y
20612057,,Y
20612058,,Y
20612061,,Y
20612064,,Y
20612089,,Y
20612091,,Y
20612094,,Y
20612098,,Y
20612103,,Y
20612143,,Y
20612152,,Y
20612162,,Y
20612171,,Y
20612197,,Y
20612199,,Y
20612202,,Y
20612210,,Y
20612227,,Y
20612267,,Y
20612324,,Y
20612326,,Y
20612337,,Y
20612342,,Y
20612343,,Y
20612346,,Y
20612348,,Y
20612356,,Y
20612357,,Y
20612358,,Y
20612362,,Y
20612363,,Y
20612364,,Y
20612380,,Y
20612383,,Y
20612443,,Y
20612472,,Y
20612484,,Y
20612509,,Y
20612522,,Y
20612529,,Y
20612536,,Y
20612541,,Y
20612552,,Y
20612556,,Y
20612563,,Y
20612589,,Y
20612593,,Y
20612600,,Y
20612608,,Y
20612723,,Y
20612750,,Y
20612760,,Y
20612777,,Y
20612780,,Y
20612781,,Y
20612786,,Y
20612800,,Y
20612801,,Y
20612813,,Y
20612856,,Y
20612901,,Y
20612922,,Y
20612924,,Y
20612929,,Y
20612955,,Y
20612970,,Y
20612982,,Y
20612989,,Y
20612991,,Y
20613010,,Y
20613014,,Y
20613096,,Y
20613217,,Y
20613234,,Y
20613286,,Y
20613291,,Y
20613315,,Y
20613397,,Y
20613398,,Y
20613400,,Y
20613401,,Y
20613403,,Y
20613420,,Y
20613422,,Y
20613433,,Y
20613434,,Y
20613439,,Y
20613440,,Y
20613450,,Y
20613471,,Y
20613496,,Y
20613512,,Y
20613527,,Y
20613569,,Y
20613626,,Y
20613676,,Y
20613714,,Y
20613726,,Y
20613763,,Y
20613775,,Y
20613814,,Y
20613829,,Y
20613862,,Y
20613910,,Y
20613913,,Y
20613939,,Y
20613940,,Y
20613949,,Y
20613959,,Y
20613964,,Y
20613985,,Y
20613986,,Y
20613995,,Y
20614088,,Y
20614134,,Y
20614266,,Y
20614313,,Y
20614316,,Y
20614374,,Y
20614406,,Y
20614417,,Y
20614427,,Y
20614433,,Y
20614449,,Y
20614470,Flordeneu,Y
20614478,,Y
20614521,,Y
20614599,,Y
20614603,,Y
20614643,,Y
20614689,,Y
20618348,,Y
20618350,,Y
20619034,,Y
20619106,,Y
20619492,,Y
20619920,,Y
20619926,,Y
20620000,,Y
20620055,,Y
20620056,,Y
20620058,,Y
20620059,,Y
20620061,,Y
20620062,,Y
20620063,,Y
20620064,,Y
20620066,,Y
20620067,,Y
20620068,,Y
20620069,,Y
20620070,,Y
20620071,,Y
20620072,,Y
20620073,,Y
20620076,,Y
20620077,,Y
20620078,,Y
20620079,,Y
20620080,,Y
20620082,,Y
20620083,,Y
20620084,,Y
20620085,,Y
20620089,,Y
20620090,,Y
20620091,,Y
20620092,,Y
20620093,,Y
20620094,,Y
20620095,,Y
20620096,Curupira,Y
20620097,,Y
20620098,,Y
20620099,,Y
20620100,,Y
20620101,,Y
20620102,,Y
20620103,,Y
20620104,,Y
20620105,,Y
20620106,,Y
20620107,,Y
20620108,,Y
20620844,,Y
20621890,,Y
20621911,,Y
20622484,,Y
20622577,Miorita,Y
20622591,,Y
20623769,,Y
20625646,,Y
20625788,,Y
20625991,,Y
20627157,,Y
20627523,,Y
20628250,,Y
20651565,,Y
20654647,,Y
20657084,,Y
20658883,,Y
20659609,,Y
20659952,,Y
20659955,,Y
20660096,,Y
20660483,,Y
20660599,,Y
20661492,,Y
20662203,,Y
20662390,,Y
20662564,,Y
20663005,,Y
20663216,,Y
20663491,,Y
20663927,,Y
20664078,,Y
20664220,,Y
20665151,,Y
20665250,,Y
20665326,,Y
20665382,,Y
20665390,,Y
20665429,,Y
20666220,,Y
20666241,,Y
20666332,,Y
20666360,,Y
20666673,,Y
20666729,,Y
20666966,,Y
20667255,,Y
20667303,,Y
20668499,,Y
20668727,,Y
20668779,,Y
20668935,,Y
20668949,,Y
20669051,,Y
20669555,,Y
20669608,,Y
20670011,,Y
20670246,,Y
20670295,,Y
20670610,,Y
20670931,,Y
20671076,,Y
20671243,,Y
20671294,,Y
20671970,,Y
20672457,,Y
20672531,,Y
20672745,,Y
20672881,,Y
20673011,,Y
20673566,,Y
20673675,,Y
20673677,,Y
20673713,,Y
20674207,,Y
20674590,,Y
20674942,,Y
20675214,,Y
20675481,,Y
20675603,,Y
20675689,,Y
20675797,,Y
20676261,,Y
20676362,,Y
20676480,,Y
20677578,,Y
20677579,,Y
20677600,,Y
20677781,,Y
20678010,,Y
20678263,,Y
20678413,,Y
20678715,,Y
20678861,,Y
20678899,,Y
20678927,,Y
20678964,,Y
20678976,,Y
20678989,,Y
20679164,,Y
20679337,,Y
20679420,,Y
20679440,,Y
20679648,,Y
20679655,,Y
20679656,,Y
20679657,,Y
20679756,,Y
20679757,,Y
20679786,,Y
20679814,,Y
20679829,,Y
20679885,,Y
20679969,,Y
20686964,,Y
20688126,,Y
20688841,,Y
20690253,,Y
20693691,,Y
20696314,,Y
20696513,,Y
20699726,,Y
20706765,,Y
20707657,,Y
20709992,,Y
20710271,,Y
20712200,,Y
20719002,,Y
20719194,,Y
20719979,,Y
3012393,,Y
3005804,,Y
3092100,,Y
3092101,,Y
3001703,,Y
3092102,,Y
3092104,,Y
3002856,,Y
3092105,,Y
3092106,,Y
3092107,,Y
3003148,,Y
3005816,,Y
3092109,,Y
3005818,,Y
3092111,,Y
3005831,,Y
3005851,,Y
3092112,,Y
3092113,,Y
3005864,,Y
3092114,,Y
3092115,,Y
3005871,,Y
3092117,,Y
3005874,,Y
3005877,,Y
3005896,,Y
3092118,,Y
3092119,,Y
3092120,,Y
3012398,,Y
3012399,,Y
3092121,,Y
3005920,,Y
3092122,,Y
3092123,,Y
3092124,,Y
3092125,,Y
3005942,,Y
3005943,,Y
3092127,,Y
3092128,,Y
3092129,,Y
3092130,,Y
3092131,,Y
3005969,,Y
3092132,,Y
3092133,,Y
3092134,,Y
3005973,,Y
3092135,,Y
3092136,,Y
3006176,,Y
3007932,,Y
3092138,,Y
3007722,,Y
3006207,,Y
3007950,,Y
3092139,,Y
3092140,,Y
3092141,,Y
3008008,,Y
3008064,,Y
3008028,,Y
3092142,,Y
3092143,,Y
3008362,,Y
3008375,,Y
3008376,,Y
3092144,,Y
3092146,,Y
3009003,,Y
3092147,,Y
3009014,,Y
3009026,,Y
3009067,,Y
3009117,,Y
3092151,,Y
3092152,,Y
3092153,,Y
3092154,,Y
3092155,,Y
3092156,,Y
3009542,,Y
3009717,,Y
3009749,,Y
3092157,,Y
3092158,,Y
3010077,,Y
3092160,,Y
3010346,,Y
3010679,,Y
3010682,,Y
3010396,,Y
3092161,,Y
3007490,,Y
3010734,,Y
